id,name,image,rarity,card_market_price,tcg_market_price,supertype
si1-1,Mew,https://images.pokemontcg.io/si1/1_hires.png,,151.250000,173.270000,Pokémon
si1-2,Pidgeot,https://images.pokemontcg.io/si1/2_hires.png,,22.150000,22.470000,Pokémon
si1-3,Onix,https://images.pokemontcg.io/si1/3_hires.png,,17.990000,25.570000,Pokémon
si1-4,Togepi,https://images.pokemontcg.io/si1/4_hires.png,,29.740000,68.410000,Pokémon
si1-5,Ivysaur,https://images.pokemontcg.io/si1/5_hires.png,,20.800000,25.400000,Pokémon
si1-6,Raticate,https://images.pokemontcg.io/si1/6_hires.png,,12.860000,11.150000,Pokémon
si1-7,Ledyba,https://images.pokemontcg.io/si1/7_hires.png,,14.950000,24.740000,Pokémon
si1-8,Jigglypuff,https://images.pokemontcg.io/si1/8_hires.png,,20.330000,23.060000,Pokémon
si1-9,Butterfree,https://images.pokemontcg.io/si1/9_hires.png,,18.990000,19.990000,Pokémon
si1-10,Tentacruel,https://images.pokemontcg.io/si1/10_hires.png,,11,22.990000,Pokémon
si1-11,Marill,https://images.pokemontcg.io/si1/11_hires.png,,35.990000,53.530000,Pokémon
si1-12,Lapras,https://images.pokemontcg.io/si1/12_hires.png,,23.460000,35.060000,Pokémon
si1-13,Exeggutor,https://images.pokemontcg.io/si1/13_hires.png,,12.980000,16.060000,Pokémon
si1-14,Slowking,https://images.pokemontcg.io/si1/14_hires.png,,41.960000,66.790000,Pokémon
si1-15,Wartortle,https://images.pokemontcg.io/si1/15_hires.png,,24.330000,31.040000,Pokémon
si1-16,Lickitung,https://images.pokemontcg.io/si1/16_hires.png,,16.960000,14.780000,Pokémon
si1-17,Vileplume,https://images.pokemontcg.io/si1/17_hires.png,,33.390000,32.780000,Pokémon
si1-18,Primeape,https://images.pokemontcg.io/si1/18_hires.png,,17.920000,17.990000,Pokémon
",DefaulT,",,,,0,0,
